time,open,high,low,close,volume,SMA
2015-03-27T00:00:00.000Z,124.57,124.699997,122.910004,123.25,39546200,125.244285
2015-03-30T00:00:00.000Z,124.050003,126.400002,124,126.370003,47099700,125.377142
2015-03-31T00:00:00.000Z,126.089996,126.489998,124.360001,124.43,42090600,125.533571
2015-04-01T00:00:00.000Z,124.82,125.120003,123.099998,124.25,40621400,125.519285
2015-04-02T00:00:00.000Z,125.029999,125.559998,124.190002,125.32,32220100,125.642857
2015-04-06T00:00:00.000Z,124.470001,127.510002,124.330002,127.349998,37194000,125.814286
2015-04-07T00:00:00.000Z,127.639999,128.119995,125.980003,126.010002,35012300,125.740714
2015-04-08T00:00:00.000Z,125.849998,126.400002,124.970001,125.599998,37329200,125.535714
2015-04-09T00:00:00.000Z,125.849998,126.580002,124.660004,126.559998,32484000,125.468571
2015-04-10T00:00:00.000Z,125.949997,127.209999,125.260002,127.099998,40188000,125.554285
2015-04-13T00:00:00.000Z,128.369995,128.570007,126.610001,126.849998,36365100,125.528571
2015-04-14T00:00:00.000Z,127,127.290001,125.910004,126.300003,25524600,125.500714
2015-04-15T00:00:00.000Z,126.410004,127.129997,126.010002,126.779999,28970400,125.743571
2015-04-16T00:00:00.000Z,126.279999,127.099998,126.110001,126.169998,28369000,125.881428
2015-04-17T00:00:00.000Z,125.550003,126.139999,124.459999,124.75,51957000,125.988571
2015-04-20T00:00:00.000Z,125.57,128.119995,125.169998,127.599998,47054300,126.076428
2015-04-21T00:00:00.000Z,128.100006,128.199997,126.669998,126.910004,32435100,126.253571
2015-04-22T00:00:00.000Z,126.989998,128.869995,126.32,128.619995,37654500,126.565713
2015-04-23T00:00:00.000Z,128.300003,130.419998,128.139999,129.669998,45770900,126.876428
2015-04-24T00:00:00.000Z,130.490005,130.630005,129.229996,130.279999,44525900,127.085713
2015-04-27T00:00:00.000Z,132.309998,133.130005,131.149994,132.649994,96954200,127.559999
2015-04-28T00:00:00.000Z,134.460007,134.539993,129.570007,130.559998,118924000,127.914284
2015-04-29T00:00:00.000Z,130.160004,131.589996,128.300003,128.639999,63386100,128.062856
2015-04-30T00:00:00.000Z,128.639999,128.639999,124.580002,125.150002,83195400,127.923570
2015-05-01T00:00:00.000Z,126.099998,130.130005,125.300003,128.949997,58512600,128.073570
2015-05-04T00:00:00.000Z,129.5,130.570007,128.259995,128.699997,50988300,128.244998
2015-05-05T00:00:00.000Z,128.149994,128.449997,125.779999,125.800003,49271400,128.174999
2015-05-06T00:00:00.000Z,126.559998,126.75,123.360001,125.010002,72141000,128.092142
2015-05-07T00:00:00.000Z,124.769997,126.080002,124.019997,125.260002,43940900,128.128571
2015-05-08T00:00:00.000Z,126.68,127.620003,126.110001,127.620003,55550400,128.130000
2015-05-11T00:00:00.000Z,127.389999,127.559998,125.629997,126.32,42035800,128.087856
2015-05-12T00:00:00.000Z,125.599998,126.879997,124.82,125.870003,48160000,127.891428
2015-05-13T00:00:00.000Z,126.150002,127.190002,125.870003,126.010002,34694200,127.630000
2015-05-14T00:00:00.000Z,127.410004,128.949997,127.160004,128.949997,45203500,127.535000
2015-05-15T00:00:00.000Z,129.070007,129.490005,128.210007,128.770004,38208000,127.257858
2015-05-18T00:00:00.000Z,128.380005,130.720001,128.360001,130.190002,50882900,127.231430
2015-05-19T00:00:00.000Z,130.690002,130.880005,129.639999,130.070007,44633200,127.333573
2015-05-20T00:00:00.000Z,130,130.979996,129.339996,130.059998,36454900,127.684287
2015-05-21T00:00:00.000Z,130.070007,131.630005,129.830002,131.389999,39730400,127.858573
2015-05-22T00:00:00.000Z,131.600006,132.970001,131.399994,132.539993,45596000,128.132858
2015-05-26T00:00:00.000Z,132.600006,132.910004,129.119995,129.619995,70697600,128.405715
2015-05-27T00:00:00.000Z,130.339996,132.259995,130.050003,132.039993,45833200,128.907857
2015-05-28T00:00:00.000Z,131.860001,131.949997,131.100006,131.779999,30733300,129.373571
2015-05-29T00:00:00.000Z,131.229996,131.449997,129.899994,130.279999,50884500,129.563571
2015-06-01T00:00:00.000Z,130.279999,131.389999,130.050003,130.539993,32112800,129.864999
2015-06-02T00:00:00.000Z,129.860001,130.660004,129.320007,129.960007,33667600,130.157142
2015-06-03T00:00:00.000Z,130.660004,130.940002,129.899994,130.119995,30889400,130.450713
2015-06-04T00:00:00.000Z,129.580002,130.580002,128.910004,129.360001,38450100,130.479999
2015-06-05T00:00:00.000Z,129.5,129.690002,128.360001,128.649994,35626800,130.471427
2015-06-08T00:00:00.000Z,128.899994,129.210007,126.830002,127.800003,52674800,130.300713
2015-06-09T00:00:00.000Z,126.699997,128.080002,125.620003,127.419998,56075400,130.111426
2015-06-10T00:00:00.000Z,127.919998,129.339996,127.849998,128.880005,39087300,130.027141
2015-06-11T00:00:00.000Z,129.179993,130.179993,128.479996,128.589996,35390900,129.827141
2015-06-12T00:00:00.000Z,128.190002,128.330002,127.110001,127.169998,36886200,129.443570
2015-06-15T00:00:00.000Z,126.099998,127.239998,125.709999,126.919998,43988900,129.250713
2015-06-16T00:00:00.000Z,127.029999,127.849998,126.370003,127.599998,31494100,128.933570
2015-06-17T00:00:00.000Z,127.720001,127.879997,126.739998,127.300003,32918100,128.613571
2015-06-18T00:00:00.000Z,127.230003,128.309998,127.220001,127.879997,35407200,128.442142
2015-06-19T00:00:00.000Z,127.709999,127.82,126.400002,126.599998,54716900,128.160714
2015-06-22T00:00:00.000Z,127.489998,128.059998,127.080002,127.610001,34039300,127.992856
2015-06-23T00:00:00.000Z,127.480003,127.610001,126.879997,127.029999,30268900,127.772142
2015-06-24T00:00:00.000Z,127.209999,129.800003,127.120003,128.110001,55280900,127.682856
2015-06-25T00:00:00.000Z,128.860001,129.199997,127.5,127.5,31938100,127.600714
2015-06-26T00:00:00.000Z,127.669998,127.989998,126.510002,126.75,44066800,127.525714
2015-06-29T00:00:00.000Z,125.459999,126.470001,124.480003,124.529999,49161400,127.319285
2015-06-30T00:00:00.000Z,125.57,126.120003,124.860001,125.43,44370700,127.072856
2015-07-01T00:00:00.000Z,126.900002,126.940002,125.989998,126.599998,30238800,126.930714
2015-07-02T00:00:00.000Z,126.43,126.690002,125.769997,126.440002,27211000,126.878571
2015-07-06T00:00:00.000Z,124.940002,126.230003,124.849998,126,28060400,126.812857
2015-07-07T00:00:00.000Z,125.889999,126.150002,123.769997,125.690002,46946800,126.676429
2015-07-08T00:00:00.000Z,124.480003,124.639999,122.540001,122.57,60761600,126.338571
2015-07-09T00:00:00.000Z,123.849998,124.059998,119.220001,120.07,77821600,125.780714
2015-07-10T00:00:00.000Z,121.940002,123.849998,121.209999,123.279999,61354500,125.543572
2015-07-13T00:00:00.000Z,125.029999,125.760002,124.32,125.660004,41440500,125.404286
2015-07-14T00:00:00.000Z,126.040001,126.370003,125.040001,125.610001,31768100,125.302858
2015-07-15T00:00:00.000Z,125.720001,127.150002,125.580002,126.82,33649200,125.210715
2015-07-16T00:00:00.000Z,127.739998,128.570007,127.349998,128.509995,36222400,125.282857
2015-07-17T00:00:00.000Z,129.080002,129.619995,128.309998,129.619995,46164700,125.487857
2015-07-20T00:00:00.000Z,130.970001,132.970001,130.699997,132.070007,58900200,126.026429
2015-07-21T00:00:00.000Z,132.850006,132.919998,130.320007,130.75,76756400,126.406429
2015-07-22T00:00:00.000Z,121.989998,125.5,121.989998,125.220001,115450600,126.307858
2015-07-23T00:00:00.000Z,126.199997,127.089996,125.059998,125.160004,50999500,126.216429
2015-07-24T00:00:00.000Z,125.32,125.739998,123.900002,124.5,42162300,126.109286
2015-07-27T00:00:00.000Z,123.089996,123.610001,122.120003,122.769997,44455500,125.900715
2015-07-28T00:00:00.000Z,123.379997,123.910004,122.550003,123.379997,33618100,125.958571
2015-07-29T00:00:00.000Z,123.150002,123.5,122.269997,122.989998,37011700,126.167143
2015-07-30T00:00:00.000Z,122.32,122.57,121.709999,122.370003,33628300,126.102143
2015-07-31T00:00:00.000Z,122.599998,122.639999,120.910004,121.300003,42885000,125.790714
2015-08-03T00:00:00.000Z,121.5,122.57,117.519997,118.440002,69976000,125.278572
2015-08-04T00:00:00.000Z,117.419998,117.699997,113.25,114.639999,124138600,124.408572
2015-08-05T00:00:00.000Z,112.949997,117.440002,112.099998,115.400002,99312600,123.472143
2015-08-06T00:00:00.000Z,115.970001,116.5,114.120003,115.129997,52903000,122.437144
2015-08-07T00:00:00.000Z,114.580002,116.25,114.5,115.519997,38670400,121.255000
2015-08-10T00:00:00.000Z,116.529999,119.989998,116.529999,119.720001,54951600,120.467143
2015-08-11T00:00:00.000Z,117.809998,118.18,113.330002,113.489998,97082800,119.629286
2015-08-12T00:00:00.000Z,112.529999,115.419998,109.629997,115.239998,101217500,118.920714
2015-08-13T00:00:00.000Z,116.040001,116.400002,114.540001,115.150002,48535800,118.252857
2015-08-14T00:00:00.000Z,114.32,116.309998,114.010002,115.959999,42929500,117.766428
2015-08-17T00:00:00.000Z,116.040001,117.650002,115.5,117.160004,40884700,117.322143
2015-08-18T00:00:00.000Z,116.43,117.440002,116.010002,116.5,34560700,116.858572
2015-08-19T00:00:00.000Z,116.099998,116.519997,114.68,115.010002,47445700,116.332857
2015-08-20T00:00:00.000Z,114.080002,114.349998,111.629997,112.650002,68501600,115.715000
2015-08-21T00:00:00.000Z,110.43,111.900002,105.650002,105.760002,128275500,114.809286
2015-08-24T00:00:00.000Z,94.870003,108.800003,92,103.120003,162206300,113.986429
2015-08-25T00:00:00.000Z,111.110001,111.110001,103.5,103.739998,103601600,113.153572
2015-08-26T00:00:00.000Z,107.089996,109.889999,105.050003,109.690002,96774600,112.765001
2015-08-27T00:00:00.000Z,112.230003,113.239998,110.019997,112.919998,84616100,112.579286
2015-08-28T00:00:00.000Z,112.169998,113.309998,111.540001,113.290001,53164400,112.120001
2015-08-31T00:00:00.000Z,112.029999,114.529999,112,112.760002,56229300,112.067858
2015-09-01T00:00:00.000Z,110.150002,111.879997,107.360001,107.720001,76845900,111.530715
2015-09-02T00:00:00.000Z,110.230003,112.339996,109.129997,112.339996,61888800,111.330001
2015-09-03T00:00:00.000Z,112.489998,112.779999,110.040001,110.370003,53233900,110.930715
2015-09-04T00:00:00.000Z,108.970001,110.449997,108.510002,109.269997,49996300,110.367143
2015-09-08T00:00:00.000Z,111.75,112.559998,110.32,112.309998,54843600,110.067858
2015-09-09T00:00:00.000Z,113.760002,114.019997,109.769997,110.150002,85010800,109.720715
2015-09-10T00:00:00.000Z,110.269997,113.279999,109.900002,112.57,62892800,109.715000
2015-09-11T00:00:00.000Z,111.790001,114.209999,111.760002,114.209999,49915500,110.318571
2015-09-14T00:00:00.000Z,116.580002,116.889999,114.860001,115.309998,58363400,111.189285
2015-09-15T00:00:00.000Z,115.93,116.529999,114.419998,116.279999,43341200,112.085000
2015-09-16T00:00:00.000Z,116.25,116.540001,115.440002,116.410004,37173500,112.565000
2015-09-17T00:00:00.000Z,115.660004,116.489998,113.720001,113.919998,64112600,112.636428
2015-09-18T00:00:00.000Z,112.209999,114.300003,111.870003,113.449997,74285300,112.647857
2015-09-21T00:00:00.000Z,113.669998,115.370003,113.660004,115.209999,50222000,112.822857
2015-09-22T00:00:00.000Z,113.379997,114.18,112.519997,113.400002,50346200,113.228571
2015-09-23T00:00:00.000Z,113.629997,114.720001,113.300003,114.32,35756700,113.370000
2015-09-24T00:00:00.000Z,113.25,115.5,112.370003,115,50219500,113.700714
2015-09-25T00:00:00.000Z,116.440002,116.690002,114.019997,114.709999,56151900,114.089285
2015-09-28T00:00:00.000Z,113.849998,114.57,112.440002,112.440002,52109000,114.098571
2015-09-29T00:00:00.000Z,112.830002,113.510002,107.860001,109.059998,73365400,114.020714
2015-09-30T00:00:00.000Z,110.169998,111.540001,108.730003,110.300003,66473000,113.858571
2015-10-01T00:00:00.000Z,109.07,109.620003,107.309998,109.580002,63929100,113.527857
2015-10-02T00:00:00.000Z,108.010002,111.010002,107.550003,110.379997,58019800,113.175714
2015-10-05T00:00:00.000Z,109.879997,111.370003,109.07,110.779999,52064700,112.782857
2015-10-06T00:00:00.000Z,110.629997,111.739998,109.769997,111.309998,48196800,112.418571
2015-10-07T00:00:00.000Z,111.739998,111.769997,109.410004,110.779999,46765600,112.194285
2015-10-08T00:00:00.000Z,110.190002,110.190002,108.209999,109.5,61979600,111.912143
2015-10-09T00:00:00.000Z,110,112.279999,109.489998,112.120003,52766100,111.691429
2015-10-12T00:00:00.000Z,112.730003,112.75,111.440002,111.599998,30467200,111.562857
2015-10-13T00:00:00.000Z,110.82,112.449997,110.68,111.790001,33049300,111.382143
2015-10-14T00:00:00.000Z,111.290001,111.519997,109.559998,110.209999,44462400,111.040000
2015-10-15T00:00:00.000Z,110.93,112.099998,110.489998,111.860001,37673500,110.836429
2015-10-16T00:00:00.000Z,111.779999,112,110.529999,111.040001,39232600,110.736429
2015-10-19T00:00:00.000Z,110.800003,111.75,110.110001,111.730003,29759200,110.927143
2015-10-20T00:00:00.000Z,111.339996,114.169998,110.82,113.769997,48778800,111.175000
2015-10-21T00:00:00.000Z,114,115.580002,113.699997,113.760002,41795200,111.473571
2015-10-22T00:00:00.000Z,114.330002,115.5,114.099998,115.5,41654100,111.839286
2015-10-23T00:00:00.000Z,116.699997,119.230003,116.330002,119.080002,59366900,112.432143
2015-10-26T00:00:00.000Z,118.080002,118.129997,114.919998,115.279999,66333800,112.715715
2015-10-27T00:00:00.000Z,115.400002,116.540001,113.989998,114.550003,69884400,112.985001
2015-10-28T00:00:00.000Z,116.93,119.300003,116.059998,119.269997,85551400,113.682858
2015-10-29T00:00:00.000Z,118.699997,120.690002,118.269997,120.529999,51227300,114.283572
2015-10-30T00:00:00.000Z,120.989998,121.220001,119.449997,119.5,49365300,114.847857
2015-11-02T00:00:00.000Z,120.800003,121.360001,119.610001,121.18,32203300,115.518572
