Date,Message
2026-06-01T05:30:00.000+05:30,"OPSHEAD|time,open,high,low,close,volume,macd_line,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,tsi_25_13,triple_ema_9,sma_of_ema_10,ema_of_sma_10,rsi_of_ema_10"
2026-07-10T19:45:00.000+05:30,"OPS|1783692900000,64156.73,64203,63912.58,64094.14,53.24453573,35.8666843088,80.8724406288,-45.00575632,64328.9854999999,64553.0276368697,64104.9433631302,0.063610404,64303.6454026178,64324.5918331377,64324.591833138,58.3747921446"
2026-07-10T20:00:00.000+05:30,"OPS|1783693800000,64084.63,64279.6,63750.17,64053.89,53.2042553,16.5644158512,68.0108356733,-51.446419822,64310.4959999999,64559.8341836142,64061.1578163857,0.0307548176,64299.2971464151,64309.4162271127,64309.416227113,52.2906300705"
2026-07-10T20:15:00.000+05:30,"OPS|1783694700000,64048.02,64092.56,63847.48,63857.44,24.36530846,-14.4184373945,51.5249810597,-65.9434184542,64286.2849999999,64603.5901348092,63968.9798651906,-0.019305262,64290.1402638111,64286.2098221831,64286.2098221834,43.5277372087"
2026-07-10T20:30:00.000+05:30,"OPS|1783695600000,63856.5,64022.98,63846.88,63927.81,10.42467132,-32.9148786851,34.6370091108,-67.5518877958,64269.7774999999,64623.5188777786,63916.0361222213,-0.0483533671,64276.5750381699,64260.2527636043,64260.2527636046,39.125988934"
2026-07-10T20:45:00.000+05:30,"OPS|1783696500000,63927.8,64158.27,63927.8,64077.98,13.56662509,-35.0519209647,20.6992230957,-55.7511440604,64253.7739999999,64611.7893678946,63895.7586321053,-0.0516029495,64260.574764055,64235.8058974944,64235.8058974947,38.4917052054"
2026-07-10T21:00:00.000+05:30,"OPS|1783697400000,64087.76,64108.07,63886.05,63904.97,6.72384165,-50.1281572697,6.5337470226,-56.6619042923,64227.8045,64607.2650029841,63848.3439970158,-0.0731423907,64242.1469355171,64210.49209795,64210.4920979503,34.8994939917"
2026-07-10T21:15:00.000+05:30,"OPS|1783698300000,63904.98,63983.42,63880.36,63964,10.12315837,-56.6598164002,-6.104965662,-50.5548507382,64208.0539999999,64599.0853677071,63817.0226322928,-0.0822169889,64222.1675177983,64186.9938983227,64186.993898323,33.1524443268"
2026-07-10T21:30:00.000+05:30,"OPS|1783699200000,63986.45,64027.68,63902.71,64007.2,12.6245999,-57.6853633953,-16.4210452086,-41.2643181867,64188.2589999999,64577.8716792925,63798.6463207074,-0.083917374,64201.7518057194,64161.8833713549,64161.8833713552,32.4388457107"
2026-07-10T21:45:00.000+05:30,"OPS|1783700100000,64006.53,64095.93,63942.28,63958.88,9.82418015,-61.6860584667,-25.4740478602,-36.2120106065,64167.0154999999,64558.004622115,63776.0263778849,-0.0902853343,64181.2929705385,64132.5053038358,64132.5053038361,31.0412011202"
2026-07-10T22:00:00.000+05:30,"OPS|1783701000000,63958.87,63982.04,63776.88,63883.2,17.06497182,-70.1546821441,-34.410174717,-35.7445074271,64143.6229999999,64543.6482061459,63743.597793854,-0.1031817855,64160.5550314239,64103.4954304111,64103.4954304114,28.741201822"
2026-07-10T22:15:00.000+05:30,"OPS|1783701900000,63883.21,64171.37,63858.01,64099.25,12.95079607,-58.7554023228,-39.2792202382,-19.4761820846,64129.6164999999,64514.9902891985,63744.2427108013,-0.0864467689,64141.3404965118,64079.8529885182,64079.8529885185,32.420479797"
2026-07-10T22:30:00.000+05:30,"OPS|1783702800000,64097.15,64099.29,63904.67,63923.84,14.57602681,-63.1475859121,-44.052893373,-19.0946925391,64100.7914999999,64455.9971387492,63745.5858612507,-0.0913209208,64123.1642522101,64058.1446269694,64058.1446269697,30.7657059792"
2026-07-10T22:45:00.000+05:30,"OPS|1783703700000,63915.66,63964.74,63816.77,63938.29,9.27255644,-64.7164182295,-48.1855983443,-16.5308198852,64075.1614999999,64398.1336563284,63752.1893436715,-0.0933553755,64105.9309480907,64041.8532402477,64041.853240248,29.6790082271"
2026-07-10T23:00:00.000+05:30,"OPS|1783704600000,63938.29,63938.3,63810.14,63839.07,10.63383799,-73.1230370739,-53.1730860902,-19.9499509837,64051.5569999999,64371.0739869564,63732.0400130434,-0.1048268448,64088.8378053882,64026.9104692935,64026.9104692938,27.2098497046"
2026-07-10T23:15:00.000+05:30,"OPS|1783705500000,63834.37,63887.09,63776.59,63776.7,3.70338818,-83.8514930109,-59.3087674743,-24.5427255366,64027.6674999999,64354.2883592563,63701.0466407436,-0.1200210837,64071.0970097292,64009.2067476038,64009.2067476041,24.5065566729"
2026-07-10T23:30:00.000+05:30,"OPS|1783706400000,63776.87,63940.38,63776.87,63840.38,9.33791183,-86.2215198218,-64.6913179438,-21.530201878,64009.8304999999,64336.4511408128,63683.2098591871,-0.1242409767,64053.0239224271,63993.5475207667,63993.547520767,23.3197245298"
2026-07-10T23:45:00.000+05:30,"OPS|1783707300000,63840.38,63911.58,63802.5,63882.71,7.01468617,-83.7190448752,-68.4968633301,-15.2221815451,63998.1019999999,64325.292552207,63670.9114477929,-0.1223191502,64035.2977915039,63979.2574260818,63979.2574260821,22.9139315256"
2026-07-11T00:00:00.000+05:30,"OPS|1783708200000,63878.93,63893.45,63815.96,63832.37,9.96800733,-84.820079662,-71.7615065965,-13.0585730655,63973.1774999999,64269.6847958757,63676.6702041242,-0.1257621431,64017.9693975305,63964.3868031578,63964.3868031581,21.890636125"
2026-07-11T00:15:00.000+05:30,"OPS|1783709100000,63832.39,63837.08,63692.1,63762.7,6.87679045,-90.2738239575,-75.4639700687,-14.8098538888,63939.0774999999,64157.3864519597,63720.7685480401,-0.135555343,64000.6046426684,63948.6530207655,63948.6530207658,20.1928585924"
2026-07-11T00:30:00.000+05:30,"OPS|1783710000000,63762.61,63850.77,63735.79,63834.44,8.75412662,-87.7950900129,-77.9301940575,-9.8648959554,63922.9629999999,64121.2944629501,63724.6315370498,-0.1340411315,63983.6978883957,63934.8933806263,63934.8933806266,19.7469089129"
2026-07-11T00:45:00.000+05:30,"OPS|1783710900000,63834.43,63876,63730.78,63818.02,9.87684461,-86.1624056971,-79.5766363855,-6.5857693117,63909.1569999999,64096.0132020329,63722.300797967,-0.1344906874,63967.4585097619,63918.5222205124,63918.5222205127,19.1626803784"
2026-07-11T01:00:00.000+05:30,"OPS|1783711800000,63818.01,63998.76,63799.99,63936.71,13.22377208,-74.4331811683,-78.547945342,4.1147641737,63903.2979999999,64078.6269309221,63727.9690690777,-0.118639885,63953.0037347551,63905.3616349647,63905.361634965,23.5395499991"
2026-07-11T01:15:00.000+05:30,"OPS|1783712700000,63936.71,63963.61,63859.52,63879.31,15.5561799,-68.9742937891,-76.6332150314,7.6589212423,63904.3914999999,64078.8333087751,63729.9496912248,-0.1119239625,63940.3764235279,63893.5215195165,63893.5215195168,24.0459080459"
2026-07-11T01:30:00.000+05:30,"OPS|1783713600000,63889.31,63889.31,63780.93,63780.94,14.79778226,-71.7585353719,-75.6582790995,3.8997437276,63897.0479999999,64079.1265710227,63714.9694289771,-0.117268382,63928.7225227353,63882.7772432408,63882.7772432411,22.485256907"
2026-07-11T01:45:00.000+05:30,"OPS|1783714500000,63780.93,63860.42,63613.38,63688.06,12.75071854,-80.5313909098,-76.6329014616,-3.8984894482,63877.5519999999,64061.4545531666,63693.6494468333,-0.1317941752,63916.8537135858,63872.3748353788,63872.3748353791,19.9208434013"
2026-07-11T02:00:00.000+05:30,"OPS|1783715400000,63688.06,63860.42,63674.71,63835.13,7.62041729,-74.754894355,-76.2573000403,1.5024056853,63874.0599999999,64058.3992217906,63689.7207782092,-0.1226487358,63905.4554378004,63863.7683198554,63863.7683198557,20.5243809452"
2026-07-11T02:15:00.000+05:30,"OPS|1783716300000,63835.12,63836.27,63780.86,63793.62,5.70960183,-72.6885805943,-75.5435561511,2.8549755567,63865.5409999999,64048.2071798158,63682.874820184,-0.1199389217,63894.5888122767,63855.1068071544,63855.1068071547,20.0049578605"
2026-07-11T02:30:00.000+05:30,"OPS|1783717200000,63793.62,63933.3,63784.38,63906,5.69485622,-61.2765275842,-72.6901504377,11.4136228535,63860.4809999999,64032.4648670604,63688.4971329394,-0.1020147302,63885.2158102432,63849.3588422172,63849.3588422175,25.2633004773"
2026-07-11T02:45:00.000+05:30,"OPS|1783718100000,63905.99,63969.29,63885.77,63963.4,6.81736084,-47.0582350254,-67.5637673552,20.5055323298,63860.7069999999,64033.2185581344,63688.1954418655,-0.0797914837,63878.2078091663,63848.3050527231,63848.3050527234,32.3977352368"
2026-07-11T03:00:00.000+05:30,"OPS|1783719000000,63963.41,64047.98,63945.47,63997.78,8.6317634,-32.6397068381,-60.5789552518,27.9392484137,63866.4359999999,64048.8793237565,63683.9926762433,-0.0572214512,63874.0960982178,63850.4126795007,63850.412679501,39.2008252504"
2026-07-11T03:15:00.000+05:30,"OPS|1783719900000,63997.78,63997.79,63950.45,63970.94,8.33297141,-23.1122593199,-53.0856160654,29.9733567455,63860.0204999999,64016.4323835226,63703.6086164772,-0.0421567928,63872.6696569679,63854.917465046,63854.9174650463,43.0540013445"
2026-07-11T03:30:00.000+05:30,"OPS|1783720800000,63970.94,64013.95,63945.61,64003,10.18188763,-12.826854463,-45.033863745,32.2070092819,63863.9784999999,64030.3397215052,63697.6172784946,-0.0254004479,63873.809066438,63859.8084714013,63859.8084714016,47.3283752489"
2026-07-11T03:45:00.000+05:30,"OPS|1783721700000,64003,64101.06,63979.98,64097.74,8.88610784,2.9352929828,-35.4400323994,38.3753253822,63871.9509999999,64064.9439039099,63678.9580960899,0.0013073541,63877.9351403603,63867.7816584192,63867.7816584195,53.8226505208"
2026-07-11T04:00:00.000+05:30,"OPS|1783722600000,64097.74,64124.85,64085.92,64091,4.60477234,14.7134393523,-25.4093380491,40.1227774014,63884.5474999999,64099.0045692711,63670.0904307287,0.0222956864,63884.8657936714,63879.9426296157,63879.942629616,58.1588801247"
2026-07-11T04:15:00.000+05:30,"OPS|1783723500000,64091.01,64125.86,64030.24,64072.28,10.18913066,22.2803239512,-15.871405649,38.1517296002,63899.3264999999,64122.5766754802,63676.0763245196,0.037033981,63894.0109173358,63896.8783333219,63896.8783333222,60.8660954759"
2026-07-11T04:30:00.000+05:30,"OPS|1783724400000,64072.28,64072.29,63979.03,64063.01,3.33872834,27.2154007856,-7.2540443621,34.4694451477,63910.4579999999,64142.8553307762,63678.0606692236,0.0479926096,63904.6907496212,63914.8780908998,63914.8780909,62.738339597"
2026-07-11T04:45:00.000+05:30,"OPS|1783725300000,64079.35,64163.46,64067.01,64155.51,2.59483615,38.1506843363,1.8269013776,36.3237829587,63924.0979999999,64179.2850435326,63668.9109564672,0.0701854655,63917.0522041661,63936.1849834634,63936.1849834637,66.4722693714"
2026-07-11T05:00:00.000+05:30,"OPS|1783726200000,64155.52,64181.24,64128.97,64164.68,8.10266767,47.0149585218,10.8645128064,36.1504457154,63940.7134999999,64212.5760799389,63668.850920061,0.0899678907,63930.9700804017,63958.3211682882,63958.3211682885,69.3795115245"
2026-07-11T05:15:00.000+05:30,"OPS|1783727100000,64168.03,64168.03,64079.02,64114.25,6.14645133,49.4012136983,18.5718529848,30.8293607135,63958.2909999999,64227.286558468,63689.2954415319,0.0979034476,63945.7036247713,63979.1753195086,63979.1753195088,70.569670195"
2026-07-11T05:30:00.000+05:30,"OPS|1783728000000,64116.45,64126.86,64022.49,64026.75,6.06186499,43.7277530679,23.6030330014,20.1247200665,63967.9064999999,64232.2136925039,63703.5993074959,0.0891615023,63959.9708736129,63996.7645341433,63996.7645341436,68.4916429552"
2026-07-11T05:45:00.000+05:30,"OPS|1783728900000,64029.99,64089.99,63988.06,64076.85,3.87515757,42.7809932798,27.4386250571,15.3423682227,63980.8479999999,64239.8246533502,63721.8713466496,0.0893911872,63973.4506182757,64013.0813461173,64013.0813461175,68.8869937392"
2026-07-11T06:00:00.000+05:30,"OPS|1783729800000,64076.85,64102.64,64015.18,64102.64,3.26679503,43.6090191634,30.6727038783,12.936315285,63989.1444999999,64252.527500546,63725.7614994538,0.0934739222,63986.1587824078,64028.2431013687,64028.2431013689,69.8580126584"
2026-07-11T06:15:00.000+05:30,"OPS|1783730700000,64102.64,64102.64,64055.58,64084.91,2.62551664,42.3464295375,33.0074490102,9.3389805274,63999.4244999999,64260.8998795214,63737.9491204784,0.0935621588,63997.9402579792,64040.4149011198,64040.4149011201,70.2249270017"
2026-07-11T06:30:00.000+05:30,"OPS|1783731600000,64084.96,64122.53,64062.44,64098.48,1.56941192,41.9571478702,34.7973887822,7.159759088,64015.3014999999,64259.7935461838,63770.809453816,0.0957908456,64008.8263134843,64050.5096463707,64050.509646371,70.8967032247"
2026-07-11T06:45:00.000+05:30,"OPS|1783732500000,64098.48,64267.4,64092.22,64191.93,4.10555282,48.6287118302,37.5636533918,11.0650584384,64040.4949999999,64245.5794616719,63835.4105383279,0.1127215333,64019.586593635,64060.9444379397,64060.9444379399,73.7678767338"
2026-07-11T07:00:00.000+05:30,"OPS|1783733400000,64191.93,64226.82,63965.9,64028.59,3.83257241,40.2715757667,38.1052378668,2.1663378999,64050.1679999999,64232.5926635246,63867.7433364753,0.0939935362,64029.2354349196,64068.8561764961,64068.8561764963,69.2625808282"
2026-07-11T07:15:00.000+05:30,"OPS|1783734300000,64011.49,64066.46,63967.04,63976.88,1.3066857,29.1400124603,36.3121927855,-7.1721803251,64059.3309999999,64203.739332557,63914.9226674428,0.0691842178,64036.8928965317,64072.0815989513,64072.0815989516,62.8254041754"
2026-07-11T07:30:00.000+05:30,"OPS|1783735200000,63976.89,64019.18,63942.4,63961.59,4.95490143,18.8669071638,32.8231356612,-13.9562284974,64062.1104999999,64196.3917181187,63927.8292818811,0.0464939433,64042.1319725715,64071.0280355056,64071.0280355059,57.3255115541"
2026-07-11T07:45:00.000+05:30,"OPS|1783736100000,63967.98,64028.79,63965.83,63993.01,2.59950494,13.1096092002,28.880430369,-15.7708211687,64063.5909999999,64194.0858323859,63933.0961676139,0.0336219413,64045.1949955097,64067.9616654137,64067.9616654139,54.6601868406"
2026-07-11T08:00:00.000+05:30,"OPS|1783737000000,63993.01,64105.19,63993.01,64103.46,2.98629567,17.2603346225,26.5564112197,-9.2960765972,64068.8749999999,64196.8160354058,63940.9339645941,0.0426562047,64047.2914449102,64066.8475444294,64066.8475444296,57.2851091738"
2026-07-11T08:15:00.000+05:30,"OPS|1783737900000,64103.47,64131,64091.64,64121.54,2.72607175,21.7579077069,25.5967105171,-3.8388028102,64076.4049999999,64197.9721523824,63954.8378476175,0.053021831,64049.2689663625,64066.7485363513,64066.7485363515,60.0055953205"
2026-07-11T08:30:00.000+05:30,"OPS|1783738800000,64121.53,64146.93,64076.66,64146.72,1.19178953,27.0423549075,25.8858393952,1.1565155123,64083.5909999999,64203.9371640421,63963.2448359577,0.0658030169,64051.7595427433,64067.4689842874,64067.4689842877,62.9683122793"
2026-07-11T08:45:00.000+05:30,"OPS|1783739700000,64146.71,64158.71,64030.43,64077.81,6.23130904,25.3773223164,25.7841359794,-0.4068136631,64082.5944999999,64202.7854825955,63962.4035174044,0.0624345807,64054.462186962,64067.9293507806,64067.9293507808,62.9715315185"
2026-07-11T09:00:00.000+05:30,"OPS|1783740600000,64077.81,64147,64077.8,64121.36,0.96495798,27.2576834223,26.078845468,1.1788379543,64084.1124999999,64205.451188464,63962.7738115358,0.0674089222,64057.5275174192,64068.722014275,64068.7220142753,64.5469720032"
2026-07-11T09:15:00.000+05:30,"OPS|1783741500000,64124.06,64146.54,64115.54,64115.54,1.9590867,27.9559984378,26.454276062,1.5017223758,64086.2754999999,64208.2340953633,63964.3169046366,0.0702628444,64060.9238487237,64067.9816480432,64067.9816480434,65.6255056028"
2026-07-11T09:30:00.000+05:30,"OPS|1783742400000,64115.54,64115.55,64051.76,64071.85,4.31956236,24.6992822997,26.1032773095,-1.4039950099,64086.7174999999,64208.3993796435,63965.0356203563,0.0634868505,64064.2238432165,64068.1624393081,64068.1624393083,64.2688449765"
2026-07-11T09:45:00.000+05:30,"OPS|1783743300000,64071.85,64123.53,64041.45,64100.02,1.82633966,24.1134302564,25.7053078989,-1.5918776425,64083.9429999999,64201.6910280927,63966.1949719072,0.0631701755,64067.4176830887,64070.5492685247,64070.549268525,64.7749253342"
2026-07-11T10:00:00.000+05:30,"OPS|1783744200000,64100.03,64170.22,64099.45,64112.16,2.73127577,24.3480654902,25.4338594171,-1.0857939269,64081.3169999999,64193.9782701947,63968.6557298051,0.0652231714,64070.5829509838,64075.2397651566,64075.2397651569,65.71392432"
2026-07-11T10:15:00.000+05:30,"OPS|1783745100000,64112.16,64127.5,64079.13,64104.98,2.68856936,23.6816621493,25.0834199636,-1.4017578143,64080.8534999999,64193.0442905627,63968.6627094372,0.0653338521,64073.6795785577,64081.1132624008,64081.1132624011,66.1955116642"
2026-07-11T10:30:00.000+05:30,"OPS|1783746000000,64104.97,64152.6,64071.85,64134.79,1.20691478,25.267680476,25.1202720661,0.1474084099,64086.2554999999,64197.908706571,63974.6022934289,0.0714355312,64076.9078963909,64086.4884874188,64086.4884874191,67.9005640782"
2026-07-11T10:45:00.000+05:30,"OPS|1783746900000,64124.07,64149.35,64094.17,64137,4.80119043,26.3986329487,25.3759442426,1.0226887061,64089.2629999999,64202.9624568428,63975.5635431571,0.0770338805,64080.3486314111,64091.1674897063,64091.1674897066,69.3570578449"
2026-07-11T11:00:00.000+05:30,"OPS|1783747800000,64149.83,64180.75,64106.49,64132.61,7.33352144,26.6336682712,25.6274890483,1.0061792229,64090.7614999999,64205.9074427463,63975.6155572536,0.0806992015,64083.9583785377,64094.7392188506,64094.7392188509,70.3552745488"
2026-07-11T11:15:00.000+05:30,"OPS|1783748700000,64132.63,64132.63,64099,64119.65,1.10549436,25.4804490137,25.5980810414,-0.1176320277,64092.4984999999,64208.2852891167,63976.7117108831,0.0804557162,64087.5647791332,64098.4222699687,64098.4222699689,70.6285134032"
2026-07-11T11:30:00.000+05:30,"OPS|1783749600000,64119.64,64155.93,64074.1,64137.17,2.58521292,25.6841610026,25.6152970336,0.068863969,64094.4329999999,64211.8364253476,63977.0295746522,0.0842890126,64091.1912424099,64101.7231299744,64101.7231299746,71.6520093689"
2026-07-11T11:45:00.000+05:30,"OPS|1783750500000,64129.25,64234.38,64129.25,64178.07,2.91202141,28.813745484,26.2549867237,2.5587587603,64093.7399999999,64208.9768857644,63978.5031142354,0.0972624955,64095.1458556593,64105.5607427063,64105.5607427065,74.1963516296"
2026-07-11T12:00:00.000+05:30,"OPS|1783751400000,64178.06,64215.7,64173.02,64173.02,1.10994158,30.5344883627,27.1108870515,3.4236013112,64100.9614999999,64217.0610209975,63984.8619790023,0.1067813663,64099.4801950715,64110.5400622142,64110.5400622145,75.9039328002"
2026-07-11T12:15:00.000+05:30,"OPS|1783752300000,64173.02,64189.12,64151.89,64175.14,3.321719,31.7037941696,28.0294684751,3.6743256944,64110.8744999999,64216.2655562809,64005.4834437189,0.1154550337,64104.1634614196,64115.9798690843,64115.9798690846,77.3059369673"
2026-07-11T12:30:00.000+05:30,"OPS|1783753200000,64175.15,64179.66,64126.94,64164.76,3.9986423,31.430585965,28.7096919731,2.7208939919,64121.0329999999,64203.6044919848,64038.4615080151,0.1195270238,64109.0230909673,64121.3869837963,64121.3869837965,78.0529459912"
2026-07-11T12:45:00.000+05:30,"OPS|1783754100000,64164.76,64204.63,64148.85,64161.38,3.31416907,30.5887210074,29.08549778,1.5032232275,64129.4514999999,64189.3026912367,64069.6003087631,0.1218846579,64113.8864722725,64126.8364412878,64126.8364412881,78.5497357809"
2026-07-11T13:00:00.000+05:30,"OPS|1783755000000,64169.33,64189.88,64133.83,64135.02,2.51689548,27.4777587642,28.7639499768,-1.2861912126,64131.0294999999,64189.7090942284,64072.3499057714,0.1144986967,64118.4150510437,64131.2992701446,64131.2992701448,76.4087422574"
2026-07-11T13:15:00.000+05:30,"OPS|1783755900000,64135.03,64135.03,64107.39,64114.13,0.89730341,23.0608195849,27.6233238984,-4.5625043135,64130.6589999999,64189.6662385097,64071.6517614901,0.1004862624,64122.2669583168,64134.534857391,64134.5348573912,71.8237792806"
2026-07-11T13:30:00.000+05:30,"OPS|1783756800000,64114.13,64208.61,64111.03,64191.85,1.11498462,25.5373393779,27.2061269943,-1.6687876164,64132.9154999999,64197.4039763669,64068.4270236329,0.1122709761,64125.9284757601,64138.2592469562,64138.2592469565,74.3175063376"
2026-07-11T13:45:00.000+05:30,"OPS|1783757700000,64191.85,64221.99,64184.16,64207.23,1.20262896,28.4135034394,27.4476022833,0.965901156,64139.3864999999,64206.3825742767,64072.3904257231,0.1265883055,64129.7621279902,64142.8988384187,64142.898838419,76.8023256097"
2026-07-11T14:00:00.000+05:30,"OPS|1783758600000,64207.22,64256.21,64197.99,64237.33,1.40163991,32.744247323,28.5069312913,4.2373160317,64145.1849999999,64223.9731873048,64066.3968126951,0.1474411947,64134.1457563754,64148.5159587062,64148.5159587065,79.6637994293"
2026-07-11T14:15:00.000+05:30,"OPS|1783759500000,64237.33,64237.33,64192.06,64218.8,0.75534927,34.2859498264,29.6627349983,4.6232148281,64150.3479999999,64234.0678938716,64066.6281061282,0.156973534,64139.0323091489,64153.8523298505,64153.8523298508,81.1081807132"
2026-07-11T14:30:00.000+05:30,"OPS|1783760400000,64218.79,64232.69,64177.79,64177.79,1.31322488,31.8316603367,30.096520066,1.7351402708,64155.6449999999,64231.9012342736,64079.3887657262,0.1477847013,64143.9782192476,64158.3051789686,64158.3051789688,80.4018802791"
2026-07-11T14:45:00.000+05:30,"OPS|1783761300000,64178.15,64218.06,64178.15,64218.06,2.26538851,32.7584516444,30.6289063817,2.1295452628,64161.5469999999,64237.9405675893,64085.1534324105,0.1527155083,64149.0327998925,64162.7287827925,64162.7287827927,81.6348952137"
2026-07-11T15:00:00.000+05:30,"OPS|1783762200000,64222.42,64247.84,64145.34,64145.34,7.0044335,27.310228861,29.9651708775,-2.6549420165,64163.2059999999,64236.6204825936,64089.7915174062,0.1268600826,64153.5878010709,64165.9950041029,64165.9950041032,75.5249834093"
2026-07-11T15:15:00.000+05:30,"OPS|1783763100000,64145.33,64145.33,64106.19,64114.28,6.26520932,20.2527297702,28.0226826561,-7.7699528858,64163.6709999999,64235.7093136984,64091.6326863014,0.0945068791,64157.0988350313,64167.8110033569,64167.8110033571,67.1952233947"
2026-07-11T15:30:00.000+05:30,"OPS|1783764000000,64114.28,64146.03,64105.75,64146.03,3.32994452,17.0253133342,25.8232087917,-8.7978954575,64164.2329999999,64235.5328864454,64092.9331135544,0.0793500201,64159.621659564,64169.4970027465,64169.4970027468,64.5886625953"
2026-07-11T15:45:00.000+05:30,"OPS|1783764900000,64146.04,64146.04,64094.99,64108,1.70178142,11.2689578548,22.9123586043,-11.6434007495,64162.7829999999,64237.3441601946,64088.2218398052,0.0533211282,64160.9631738417,64170.7650022472,64170.7650022474,58.4706106044"
2026-07-11T16:00:00.000+05:30,"OPS|1783765800000,64131.31,64131.31,64091.37,64097.54,2.62771274,5.7961556092,19.4891180053,-13.6929623961,64161.0294999999,64239.8731134267,64082.1858865732,0.0290447213,64161.0529543934,64170.0877291113,64170.0877291115,53.0415528379"
2026-07-11T16:15:00.000+05:30,"OPS|1783766700000,64088.49,64138.19,64088.49,64138.19,1.82459429,4.6850295693,16.5283003181,-11.8432707488,64161.9564999999,64239.2530330197,64084.6599669801,0.0235113877,64160.3096064647,64168.2783238183,64168.2783238185,52.5118796609"
2026-07-11T16:30:00.000+05:30,"OPS|1783767600000,64138.2,64160.6,64126.88,64141.15,1.904384,3.9972239304,14.0220850405,-10.0248611102,64162.1554999999,64239.2158891966,64085.0951108032,0.0201148943,64159.063728087,64165.0491740332,64165.0491740334,52.3427911325"
2026-07-11T16:45:00.000+05:30,"OPS|1783768500000,64161.71,64161.71,64116.32,64125.3,0.81256851,2.1484049947,11.6473490314,-9.4989440367,64159.5169999999,64237.8206919318,64081.213308068,0.0116633612,64157.4200156459,64160.7071423907,64160.707142391,50.5803193952"
2026-07-11T17:00:00.000+05:30,"OPS|1783769400000,64125.3,64155.25,64123.78,64133.16,0.5301675,1.3024254298,9.5783643111,-8.2759388812,64157.5239999999,64236.3786261476,64078.6693738522,0.0075646666,64155.5494781332,64156.3431165015,64156.3431165017,49.9237843338"
2026-07-11T17:15:00.000+05:30,"OPS|1783770300000,64133.16,64151.27,64127,64150.45,0.93282663,2.0040377316,8.0634989952,-6.0594612636,64156.2894999999,64234.7745285582,64077.8044714416,0.0104874539,64153.7165462599,64151.5432771376,64151.5432771378,51.2491084808"
2026-07-11T17:30:00.000+05:30,"OPS|1783771200000,64150.45,64176.9,64110.32,64171.09,2.51130699,4.1773916691,7.28627753,-3.1088858608,64156.6059999999,64235.2759440954,64077.9360559044,0.0205200561,64152.2324810189,64148.084317658,64148.0843176582,54.5089170462"
2026-07-11T17:45:00.000+05:30,"OPS|1783772100000,64171.1,64184.22,64118.83,64123.75,2.34603289,2.0561459886,6.2402512217,-4.1841052331,64154.7244999999,64234.637859778,64074.8111402218,0.0104774894,64150.8535184304,64145.4264417202,64145.4264417204,51.7901253442"
2026-07-11T18:00:00.000+05:30,"OPS|1783773000000,64123.75,64123.75,64085.94,64091.81,0.75823757,-2.1771507239,4.5567708326,-6.7339215565,64152.5639999999,64236.7154552832,64068.4125447166,-0.0098138326,64149.1994323619,64142.265997771,64142.2659977713,46.2055741737"
2026-07-11T18:15:00.000+05:30,"OPS|1783773900000,64091.81,64138.52,64091.8,64135.81,2.0622063,-1.959053838,3.2536058985,-5.2126597365,64153.6479999999,64236.3370079651,64070.9589920347,-0.0091243292,64147.4693925637,64140.1858163581,64140.1858163583,46.5684462803"
2026-07-11T18:30:00.000+05:30,"OPS|1783774800000,64135.8,64152.02,64119.59,64136.68,1.18334174,-1.6964531002,2.2635940987,-3.9600471989,64150.8894999999,64231.9619292988,64069.817070701,-0.0082383805,64145.7940734545,64139.1954861112,64139.1954861114,46.9975936494"
2026-07-11T18:45:00.000+05:30,"OPS|1783775700000,64136.68,64156.67,64120.15,64156,1.44525468,0.0698175987,1.8248387987,-1.7550212,64148.3279999999,64225.2491721068,64071.406827893,0.0000103392,64144.4026519378,64138.7090340909,64138.7090340911,49.9105847528"
2026-07-11T19:00:00.000+05:30,"OPS|1783776600000,64148.58,64206.12,64148.57,64193.56,1.36721671,4.4490915924,2.3496893575,2.0994022349,64146.1394999999,64214.8608515221,64077.4181484777,0.0212557463,64143.6945526106,64139.2639369835,64139.2639369837,56.4246487428"
2026-07-11T19:15:00.000+05:30,"OPS|1783777500000,64193.55,64213.73,64190.34,64191.27,3.64378969,7.6467667545,3.4091048369,4.2376619176,64144.7629999999,64208.532019906,64080.9939800938,0.037486952,64143.7905601537,64140.9174029865,64140.9174029867,60.7009936947"
2026-07-11T19:30:00.000+05:30,"OPS|1783778400000,64191.26,64227.36,64191.26,64217.21,1.11382791,12.1342129156,5.1541264526,6.980086463,64146.7339999999,64216.608927896,64076.8590721039,0.06066025,64144.8756411486,64143.7984206253,64143.7984206255,65.8263726945"
2026-07-11T19:45:00.000+05:30,"OPS|1783779300000,64217.22,64389.68,64217.21,64333.53,25.54863448,24.790825003,9.0814661627,15.7093588403,64152.5074999999,64255.9977981066,64049.0172018932,0.1213394428,64147.8635141981,64149.4843441479,64149.4843441481,75.2654610405"
2026-07-11T20:00:00.000+05:30,"OPS|1783780200000,64333.54,64467.19,64333.54,64371.14,9.60237273,37.4246854702,14.7501100242,22.674575446,64163.7974999999,64304.3327084276,64023.2622915722,0.1796687369,64153.301089869,64157.773736121,64157.7737361212,81.1271599733"
